Province_State,Country_Region,Date,ConfirmedCases,Fatalities
,Trinidad and Tobago,2020-02-25,0.0,0.0
,Trinidad and Tobago,2020-02-26,0.0,0.0
,Trinidad and Tobago,2020-02-27,0.0,0.0
,Trinidad and Tobago,2020-02-28,0.0,0.0
,Trinidad and Tobago,2020-02-29,0.0,0.0
,Trinidad and Tobago,2020-03-01,0.0,0.0
,Trinidad and Tobago,2020-03-02,0.0,0.0
,Trinidad and Tobago,2020-03-03,0.0,0.0
,Trinidad and Tobago,2020-03-04,0.0,0.0
,Trinidad and Tobago,2020-03-05,0.0,0.0
,Trinidad and Tobago,2020-03-06,0.0,0.0
,Trinidad and Tobago,2020-03-07,0.0,0.0
,Trinidad and Tobago,2020-03-08,0.0,0.0
,Trinidad and Tobago,2020-03-09,0.0,0.0
,Trinidad and Tobago,2020-03-10,0.0,0.0
,Trinidad and Tobago,2020-03-11,0.0,0.0
,Trinidad and Tobago,2020-03-12,0.0,0.0
,Trinidad and Tobago,2020-03-13,0.0,0.0
,Trinidad and Tobago,2020-03-14,2.0,0.0
,Trinidad and Tobago,2020-03-15,2.0,0.0
,Trinidad and Tobago,2020-03-16,4.0,0.0
,Trinidad and Tobago,2020-03-17,5.0,0.0
,Trinidad and Tobago,2020-03-18,7.0,0.0
,Trinidad and Tobago,2020-03-19,9.0,0.0
,Trinidad and Tobago,2020-03-20,9.0,0.0
,Trinidad and Tobago,2020-03-21,49.0,0.0
,Trinidad and Tobago,2020-03-22,50.0,0.0
,Trinidad and Tobago,2020-03-23,51.0,0.0
,Trinidad and Tobago,2020-03-24,57.0,0.0
,Trinidad and Tobago,2020-03-25,60.0,1.0
,Trinidad and Tobago,2020-03-26,65.0,1.0
,Trinidad and Tobago,2020-03-27,66.0,2.0
,Trinidad and Tobago,2020-03-28,74.0,3.0
,Trinidad and Tobago,2020-03-29,78.0,3.0
,Trinidad and Tobago,2020-03-30,82.0,3.0
,Trinidad and Tobago,2020-03-31,87.0,3.0
,Trinidad and Tobago,2020-04-01,90.0,5.0
,Trinidad and Tobago,2020-04-02,94.0,5.0
,Trinidad and Tobago,2020-04-03,98.0,6.0
,Trinidad and Tobago,2020-04-04,103.0,6.0
,Trinidad and Tobago,2020-04-05,104.0,7.0
,Trinidad and Tobago,2020-04-06,105.0,8.0
,Trinidad and Tobago,2020-04-07,107.0,8.0
,Trinidad and Tobago,2020-04-08,107.0,8.0
,Trinidad and Tobago,2020-04-09,109.0,8.0
,Trinidad and Tobago,2020-04-10,109.0,8.0
,Trinidad and Tobago,2020-04-11,112.0,8.0
,Trinidad and Tobago,2020-04-12,113.0,8.0
,Trinidad and Tobago,2020-04-13,113.0,8.0
,Trinidad and Tobago,2020-04-14,113.0,8.0
,Trinidad and Tobago,2020-04-15,114.0,8.0
,Trinidad and Tobago,2020-04-16,114.0,8.0
,Trinidad and Tobago,2020-04-17,114.0,8.0
,Trinidad and Tobago,2020-04-18,114.0,8.0
,Trinidad and Tobago,2020-04-19,114.0,8.0
,Trinidad and Tobago,2020-04-20,114.0,8.0
,Trinidad and Tobago,2020-04-21,115.0,8.0
,Trinidad and Tobago,2020-04-22,115.0,8.0
,Trinidad and Tobago,2020-04-23,115.0,8.0
,Trinidad and Tobago,2020-04-24,115.0,8.0
,Trinidad and Tobago,2020-04-25,115.0,8.0
,Trinidad and Tobago,2020-04-26,115.0,8.0
,Trinidad and Tobago,2020-04-27,116.0,8.0
,Trinidad and Tobago,2020-04-28,116.0,8.0
,Trinidad and Tobago,2020-04-29,116.0,8.0
,Trinidad and Tobago,2020-04-30,116.0,8.0
,Trinidad and Tobago,2020-05-01,116.0,8.0
,Trinidad and Tobago,2020-05-02,116.0,8.0
,Trinidad and Tobago,2020-05-03,116.0,8.0
,Trinidad and Tobago,2020-05-04,116.0,8.0
,Trinidad and Tobago,2020-05-05,116.0,8.0
,Trinidad and Tobago,2020-05-06,116.0,8.0
,Trinidad and Tobago,2020-05-07,116.0,8.0
,Trinidad and Tobago,2020-05-08,116.0,8.0
,Trinidad and Tobago,2020-05-09,116.0,8.0
,Trinidad and Tobago,2020-05-10,116.0,8.0
,Trinidad and Tobago,2020-05-11,116.0,8.0
,Trinidad and Tobago,2020-05-12,116.0,8.0
,Trinidad and Tobago,2020-05-13,116.0,8.0
,Trinidad and Tobago,2020-05-14,116.0,8.0
,Trinidad and Tobago,2020-05-15,116.0,8.0
,Trinidad and Tobago,2020-05-16,116.0,8.0
,Trinidad and Tobago,2020-05-17,116.0,8.0
,Trinidad and Tobago,2020-05-18,116.0,8.0
,Trinidad and Tobago,2020-05-19,116.0,8.0
,Trinidad and Tobago,2020-05-20,116.0,8.0
,Trinidad and Tobago,2020-05-21,116.0,8.0
,Trinidad and Tobago,2020-05-22,116.0,8.0
,Trinidad and Tobago,2020-05-23,116.0,8.0
,Trinidad and Tobago,2020-05-24,116.0,8.0
,Trinidad and Tobago,2020-05-25,116.0,8.0
,Trinidad and Tobago,2020-05-26,116.0,8.0
,Trinidad and Tobago,2020-05-27,116.0,8.0
,Trinidad and Tobago,2020-05-28,116.0,8.0
,Trinidad and Tobago,2020-05-29,116.0,8.0
,Trinidad and Tobago,2020-05-30,117.0,8.0
,Trinidad and Tobago,2020-05-31,117.0,8.0
,Trinidad and Tobago,2020-06-01,117.0,8.0
,Trinidad and Tobago,2020-06-02,117.0,8.0
,Trinidad and Tobago,2020-06-03,117.0,8.0
,Trinidad and Tobago,2020-06-04,117.0,8.0
,Trinidad and Tobago,2020-06-05,117.0,8.0
,Trinidad and Tobago,2020-06-06,117.0,8.0
,Trinidad and Tobago,2020-06-07,117.0,8.0
,Trinidad and Tobago,2020-06-08,117.0,8.0
,Trinidad and Tobago,2020-06-09,117.0,8.0
,Trinidad and Tobago,2020-06-10,117.0,8.0
,Trinidad and Tobago,2020-06-11,117.0,8.0
,Trinidad and Tobago,2020-06-12,117.0,8.0
,Trinidad and Tobago,2020-06-13,117.0,8.0
,Trinidad and Tobago,2020-06-14,123.0,8.0
,Trinidad and Tobago,2020-06-15,123.0,8.0
,Trinidad and Tobago,2020-06-16,123.0,8.0
,Trinidad and Tobago,2020-06-17,123.0,8.0
,Trinidad and Tobago,2020-06-18,123.0,8.0
,Trinidad and Tobago,2020-06-19,123.0,8.0
,Trinidad and Tobago,2020-06-20,123.0,8.0
,Trinidad and Tobago,2020-06-21,123.0,8.0
,Trinidad and Tobago,2020-06-22,123.0,8.0
,Trinidad and Tobago,2020-06-23,123.0,8.0
,Trinidad and Tobago,2020-06-24,123.0,8.0
,Trinidad and Tobago,2020-06-25,123.0,8.0
,Trinidad and Tobago,2020-06-26,124.0,8.0
,Trinidad and Tobago,2020-06-27,126.0,8.0
,Trinidad and Tobago,2020-06-28,126.0,8.0
,Trinidad and Tobago,2020-06-29,126.0,8.0
,Trinidad and Tobago,2020-06-30,130.0,8.0
,Trinidad and Tobago,2020-07-01,130.0,8.0
,Trinidad and Tobago,2020-07-02,130.0,8.0
,Trinidad and Tobago,2020-07-03,130.0,8.0
,Trinidad and Tobago,2020-07-04,130.0,8.0
,Trinidad and Tobago,2020-07-05,133.0,8.0
,Trinidad and Tobago,2020-07-06,133.0,8.0
,Trinidad and Tobago,2020-07-07,133.0,8.0
,Trinidad and Tobago,2020-07-08,133.0,8.0
,Trinidad and Tobago,2020-07-09,133.0,8.0
,Trinidad and Tobago,2020-07-10,133.0,8.0
,Trinidad and Tobago,2020-07-11,133.0,8.0
,Trinidad and Tobago,2020-07-12,133.0,8.0
,Trinidad and Tobago,2020-07-13,133.0,8.0
,Trinidad and Tobago,2020-07-14,133.0,8.0
,Trinidad and Tobago,2020-07-15,133.0,8.0
,Trinidad and Tobago,2020-07-16,133.0,8.0
,Trinidad and Tobago,2020-07-17,136.0,8.0
,Trinidad and Tobago,2020-07-18,137.0,8.0
,Trinidad and Tobago,2020-07-19,137.0,8.0
,Trinidad and Tobago,2020-07-20,137.0,8.0
,Trinidad and Tobago,2020-07-21,139.0,8.0
,Trinidad and Tobago,2020-07-22,141.0,8.0
,Trinidad and Tobago,2020-07-23,141.0,8.0
,Trinidad and Tobago,2020-07-24,142.0,8.0
,Trinidad and Tobago,2020-07-25,147.0,8.0
,Trinidad and Tobago,2020-07-26,147.0,8.0
,Trinidad and Tobago,2020-07-27,148.0,8.0
,Trinidad and Tobago,2020-07-28,153.0,8.0
,Trinidad and Tobago,2020-07-29,156.0,8.0
,Trinidad and Tobago,2020-07-30,164.0,8.0
,Trinidad and Tobago,2020-07-31,169.0,8.0
,Trinidad and Tobago,2020-08-01,173.0,8.0
,Trinidad and Tobago,2020-08-02,182.0,8.0
,Trinidad and Tobago,2020-08-03,182.0,8.0
,Trinidad and Tobago,2020-08-04,194.0,8.0
,Trinidad and Tobago,2020-08-05,199.0,8.0
,Trinidad and Tobago,2020-08-06,210.0,8.0
,Trinidad and Tobago,2020-08-07,225.0,8.0
,Trinidad and Tobago,2020-08-08,275.0,8.0
,Trinidad and Tobago,2020-08-09,279.0,8.0
,Trinidad and Tobago,2020-08-10,281.0,8.0
,Trinidad and Tobago,2020-08-11,300.0,8.0
,Trinidad and Tobago,2020-08-12,326.0,8.0
,Trinidad and Tobago,2020-08-13,404.0,8.0
,Trinidad and Tobago,2020-08-14,426.0,10.0
,Trinidad and Tobago,2020-08-15,497.0,10.0
,Trinidad and Tobago,2020-08-16,552.0,11.0
,Trinidad and Tobago,2020-08-17,588.0,12.0
,Trinidad and Tobago,2020-08-18,629.0,12.0
,Trinidad and Tobago,2020-08-19,686.0,12.0
,Trinidad and Tobago,2020-08-20,767.0,12.0
,Trinidad and Tobago,2020-08-21,864.0,12.0
,Trinidad and Tobago,2020-08-22,930.0,13.0
,Trinidad and Tobago,2020-08-23,1007.0,14.0
,Trinidad and Tobago,2020-08-24,1099.0,15.0
,Trinidad and Tobago,2020-08-25,1252.0,15.0
,Trinidad and Tobago,2020-08-26,1411.0,15.0
,Trinidad and Tobago,2020-08-27,1429.0,15.0
,Trinidad and Tobago,2020-08-28,1554.0,19.0
,Trinidad and Tobago,2020-08-29,1645.0,19.0
,Trinidad and Tobago,2020-08-30,1683.0,21.0
,Trinidad and Tobago,2020-08-31,1759.0,22.0
,Trinidad and Tobago,2020-09-01,1797.0,27.0
,Trinidad and Tobago,2020-09-02,1920.0,28.0
,Trinidad and Tobago,2020-09-03,1984.0,29.0
,Trinidad and Tobago,2020-09-04,2040.0,31.0
,Trinidad and Tobago,2020-09-05,2230.0,33.0
,Trinidad and Tobago,2020-09-06,2250.0,34.0
,Trinidad and Tobago,2020-09-07,2277.0,37.0
,Trinidad and Tobago,2020-09-08,2391.0,39.0
,Trinidad and Tobago,2020-09-09,2588.0,39.0
,Trinidad and Tobago,2020-09-10,2698.0,43.0
,Trinidad and Tobago,2020-09-11,2825.0,50.0
,Trinidad and Tobago,2020-09-12,2993.0,51.0
,Trinidad and Tobago,2020-09-13,3042.0,53.0
,Trinidad and Tobago,2020-09-14,3141.0,55.0
,Trinidad and Tobago,2020-09-15,3223.0,56.0
,Trinidad and Tobago,2020-09-16,3327.0,58.0
,Trinidad and Tobago,2020-09-17,3434.0,60.0
,Trinidad and Tobago,2020-09-18,3651.0,60.0
,Trinidad and Tobago,2020-09-19,3853.0,61.0
,Trinidad and Tobago,2020-09-20,3901.0,65.0
,Trinidad and Tobago,2020-09-21,3945.0,65.0
,Trinidad and Tobago,2020-09-22,4026.0,65.0
,Trinidad and Tobago,2020-09-23,4136.0,67.0
,Trinidad and Tobago,2020-09-24,4235.0,67.0
,Trinidad and Tobago,2020-09-25,4277.0,70.0
,Trinidad and Tobago,2020-09-26,4312.0,70.0
,Trinidad and Tobago,2020-09-27,4362.0,71.0
,Trinidad and Tobago,2020-09-28,4386.0,72.0
,Trinidad and Tobago,2020-09-29,4463.0,74.0
,Trinidad and Tobago,2020-09-30,4531.0,76.0
,Trinidad and Tobago,2020-10-01,4570.0,76.0
,Trinidad and Tobago,2020-10-02,4629.0,76.0
,Trinidad and Tobago,2020-10-03,4715.0,79.0
,Trinidad and Tobago,2020-10-04,4763.0,81.0
,Trinidad and Tobago,2020-10-05,4767.0,82.0
,Trinidad and Tobago,2020-10-06,4846.0,83.0
,Trinidad and Tobago,2020-10-07,4887.0,84.0
,Trinidad and Tobago,2020-10-08,4963.0,86.0
,Trinidad and Tobago,2020-10-09,5021.0,89.0
,Trinidad and Tobago,2020-10-10,5043.0,90.0
,Trinidad and Tobago,2020-10-11,5043.0,90.0
,Trinidad and Tobago,2020-10-12,5116.0,92.0
,Trinidad and Tobago,2020-10-13,5127.0,93.0
,Trinidad and Tobago,2020-10-14,5154.0,93.0
,Tunisia,2020-01-22,0.0,0.0
,Tunisia,2020-01-23,0.0,0.0
,Tunisia,2020-01-24,0.0,0.0
,Tunisia,2020-01-25,0.0,0.0
,Tunisia,2020-01-26,0.0,0.0
,Tunisia,2020-01-27,0.0,0.0
,Tunisia,2020-01-28,0.0,0.0
,Tunisia,2020-01-29,0.0,0.0
,Tunisia,2020-01-30,0.0,0.0
,Tunisia,2020-01-31,0.0,0.0
,Tunisia,2020-02-01,0.0,0.0
,Tunisia,2020-02-02,0.0,0.0
,Tunisia,2020-02-03,0.0,0.0
,Tunisia,2020-02-04,0.0,0.0
,Tunisia,2020-02-05,0.0,0.0
,Tunisia,2020-02-06,0.0,0.0
,Tunisia,2020-02-07,0.0,0.0
,Tunisia,2020-02-08,0.0,0.0
,Tunisia,2020-02-09,0.0,0.0
,Tunisia,2020-02-10,0.0,0.0
,Tunisia,2020-02-11,0.0,0.0
,Tunisia,2020-02-12,0.0,0.0
,Tunisia,2020-02-13,0.0,0.0
,Tunisia,2020-02-14,0.0,0.0
,Tunisia,2020-02-15,0.0,0.0
,Tunisia,2020-02-16,0.0,0.0
,Tunisia,2020-02-17,0.0,0.0
,Tunisia,2020-02-18,0.0,0.0
,Tunisia,2020-02-19,0.0,0.0
,Tunisia,2020-02-20,0.0,0.0
,Tunisia,2020-02-21,0.0,0.0
,Tunisia,2020-02-22,0.0,0.0
,Tunisia,2020-02-23,0.0,0.0
,Tunisia,2020-02-24,0.0,0.0
,Tunisia,2020-02-25,0.0,0.0
,Tunisia,2020-02-26,0.0,0.0
,Tunisia,2020-02-27,0.0,0.0
,Tunisia,2020-02-28,0.0,0.0
,Tunisia,2020-02-29,0.0,0.0
,Tunisia,2020-03-01,0.0,0.0
,Tunisia,2020-03-02,0.0,0.0
,Tunisia,2020-03-03,0.0,0.0
,Tunisia,2020-03-04,1.0,0.0
,Tunisia,2020-03-05,1.0,0.0
,Tunisia,2020-03-06,1.0,0.0
,Tunisia,2020-03-07,1.0,0.0
,Tunisia,2020-03-08,2.0,0.0
,Tunisia,2020-03-09,2.0,0.0
,Tunisia,2020-03-10,5.0,0.0
,Tunisia,2020-03-11,7.0,0.0
,Tunisia,2020-03-12,7.0,0.0
,Tunisia,2020-03-13,16.0,0.0
,Tunisia,2020-03-14,18.0,0.0
,Tunisia,2020-03-15,18.0,0.0
,Tunisia,2020-03-16,20.0,0.0
,Tunisia,2020-03-17,24.0,0.0
,Tunisia,2020-03-18,29.0,0.0
,Tunisia,2020-03-19,39.0,1.0
,Tunisia,2020-03-20,54.0,1.0
,Tunisia,2020-03-21,60.0,1.0
,Tunisia,2020-03-22,75.0,3.0
,Tunisia,2020-03-23,89.0,3.0
,Tunisia,2020-03-24,114.0,4.0
,Tunisia,2020-03-25,173.0,5.0
,Tunisia,2020-03-26,197.0,6.0
,Tunisia,2020-03-27,227.0,6.0
,Tunisia,2020-03-28,278.0,8.0
,Tunisia,2020-03-29,312.0,8.0
,Tunisia,2020-03-30,312.0,8.0
,Tunisia,2020-03-31,394.0,10.0
,Tunisia,2020-04-01,423.0,12.0
,Tunisia,2020-04-02,455.0,14.0
,Tunisia,2020-04-03,495.0,18.0
,Tunisia,2020-04-04,553.0,18.0
,Tunisia,2020-04-05,574.0,22.0
,Tunisia,2020-04-06,596.0,22.0
,Tunisia,2020-04-07,623.0,23.0
,Tunisia,2020-04-08,628.0,24.0
,Tunisia,2020-04-09,643.0,25.0
,Tunisia,2020-04-10,671.0,25.0
,Tunisia,2020-04-11,685.0,28.0
,Tunisia,2020-04-12,707.0,31.0
,Tunisia,2020-04-13,726.0,34.0
,Tunisia,2020-04-14,747.0,34.0
,Tunisia,2020-04-15,780.0,35.0
,Tunisia,2020-04-16,822.0,37.0
,Tunisia,2020-04-17,864.0,37.0
,Tunisia,2020-04-18,864.0,37.0
,Tunisia,2020-04-19,879.0,38.0
,Tunisia,2020-04-20,884.0,38.0
,Tunisia,2020-04-21,884.0,38.0
,Tunisia,2020-04-22,909.0,38.0
,Tunisia,2020-04-23,918.0,38.0
,Tunisia,2020-04-24,922.0,38.0
,Tunisia,2020-04-25,939.0,38.0
,Tunisia,2020-04-26,949.0,38.0
,Tunisia,2020-04-27,967.0,39.0
,Tunisia,2020-04-28,975.0,40.0
,Tunisia,2020-04-29,980.0,40.0
,Tunisia,2020-04-30,994.0,41.0
,Tunisia,2020-05-01,998.0,41.0
,Tunisia,2020-05-02,1009.0,42.0
,Tunisia,2020-05-03,1013.0,42.0
,Tunisia,2020-05-04,1018.0,43.0
,Tunisia,2020-05-05,1022.0,43.0
,Tunisia,2020-05-06,1025.0,43.0
,Tunisia,2020-05-07,1026.0,44.0
,Tunisia,2020-05-08,1030.0,45.0
,Tunisia,2020-05-09,1032.0,45.0
,Tunisia,2020-05-10,1032.0,45.0
,Tunisia,2020-05-11,1032.0,45.0
,Tunisia,2020-05-12,1032.0,45.0
,Tunisia,2020-05-13,1032.0,45.0
,Tunisia,2020-05-14,1032.0,45.0
,Tunisia,2020-05-15,1035.0,45.0
,Tunisia,2020-05-16,1037.0,45.0
,Tunisia,2020-05-17,1037.0,45.0
,Tunisia,2020-05-18,1043.0,46.0
,Tunisia,2020-05-19,1044.0,47.0
,Tunisia,2020-05-20,1045.0,47.0
,Tunisia,2020-05-21,1046.0,47.0
,Tunisia,2020-05-22,1048.0,47.0
,Tunisia,2020-05-23,1048.0,48.0
,Tunisia,2020-05-24,1051.0,48.0
,Tunisia,2020-05-25,1051.0,48.0
,Tunisia,2020-05-26,1051.0,48.0
,Tunisia,2020-05-27,1051.0,48.0
,Tunisia,2020-05-28,1068.0,48.0
,Tunisia,2020-05-29,1071.0,48.0
,Tunisia,2020-05-30,1076.0,48.0
,Tunisia,2020-05-31,1077.0,48.0
,Tunisia,2020-06-01,1084.0,48.0
,Tunisia,2020-06-02,1086.0,48.0
,Tunisia,2020-06-03,1087.0,49.0
,Tunisia,2020-06-04,1087.0,49.0
,Tunisia,2020-06-05,1087.0,49.0
,Tunisia,2020-06-06,1087.0,49.0
,Tunisia,2020-06-07,1087.0,49.0
,Tunisia,2020-06-08,1087.0,49.0
,Tunisia,2020-06-09,1087.0,49.0
,Tunisia,2020-06-10,1087.0,49.0
,Tunisia,2020-06-11,1087.0,49.0
,Tunisia,2020-06-12,1093.0,49.0
,Tunisia,2020-06-13,1094.0,49.0
,Tunisia,2020-06-14,1096.0,49.0
,Tunisia,2020-06-15,1110.0,49.0
,Tunisia,2020-06-16,1125.0,49.0
,Tunisia,2020-06-17,1128.0,50.0
,Tunisia,2020-06-18,1132.0,50.0
,Tunisia,2020-06-19,1146.0,50.0
,Tunisia,2020-06-20,1156.0,50.0
,Tunisia,2020-06-21,1157.0,50.0
,Tunisia,2020-06-22,1159.0,50.0
,Tunisia,2020-06-23,1159.0,50.0
,Tunisia,2020-06-24,1160.0,50.0
,Tunisia,2020-06-25,1162.0,50.0
,Tunisia,2020-06-26,1164.0,50.0
,Tunisia,2020-06-27,1168.0,50.0
,Tunisia,2020-06-28,1169.0,50.0
,Tunisia,2020-06-29,1172.0,50.0
,Tunisia,2020-06-30,1174.0,50.0
,Tunisia,2020-07-01,1175.0,50.0
,Tunisia,2020-07-02,1178.0,50.0
,Tunisia,2020-07-03,1181.0,50.0
,Tunisia,2020-07-04,1186.0,50.0
,Tunisia,2020-07-05,1188.0,50.0
,Tunisia,2020-07-06,1199.0,50.0
,Tunisia,2020-07-07,1205.0,50.0
,Tunisia,2020-07-08,1221.0,50.0
,Tunisia,2020-07-09,1231.0,50.0
,Tunisia,2020-07-10,1240.0,50.0
,Tunisia,2020-07-11,1245.0,50.0
,Tunisia,2020-07-12,1263.0,50.0
,Tunisia,2020-07-13,1302.0,50.0
,Tunisia,2020-07-14,1306.0,50.0
,Tunisia,2020-07-15,1319.0,50.0
,Tunisia,2020-07-16,1327.0,50.0
,Tunisia,2020-07-17,1336.0,50.0
,Tunisia,2020-07-18,1348.0,50.0
,Tunisia,2020-07-19,1374.0,50.0
,Tunisia,2020-07-20,1381.0,50.0
,Tunisia,2020-07-21,1389.0,50.0
,Tunisia,2020-07-22,1394.0,50.0
,Tunisia,2020-07-23,1406.0,50.0
,Tunisia,2020-07-24,1425.0,50.0
,Tunisia,2020-07-25,1443.0,50.0
,Tunisia,2020-07-26,1452.0,50.0
,Tunisia,2020-07-27,1455.0,50.0
,Tunisia,2020-07-28,1468.0,50.0
,Tunisia,2020-07-29,1488.0,50.0
,Tunisia,2020-07-30,1514.0,50.0
,Tunisia,2020-07-31,1535.0,50.0
,Tunisia,2020-08-01,1552.0,51.0
,Tunisia,2020-08-02,1561.0,51.0
,Tunisia,2020-08-03,1565.0,51.0
,Tunisia,2020-08-04,1584.0,51.0
,Tunisia,2020-08-05,1601.0,51.0
,Tunisia,2020-08-06,1642.0,51.0
,Tunisia,2020-08-07,1656.0,51.0
,Tunisia,2020-08-08,1678.0,51.0
,Tunisia,2020-08-09,1697.0,51.0
,Tunisia,2020-08-10,1717.0,51.0
,Tunisia,2020-08-11,1738.0,52.0
,Tunisia,2020-08-12,1780.0,52.0
,Tunisia,2020-08-13,1847.0,53.0
,Tunisia,2020-08-14,1903.0,53.0
,Tunisia,2020-08-15,2023.0,54.0
,Tunisia,2020-08-16,2107.0,54.0
,Tunisia,2020-08-17,2185.0,56.0
,Tunisia,2020-08-18,2314.0,57.0
,Tunisia,2020-08-19,2427.0,60.0
,Tunisia,2020-08-20,2543.0,63.0
,Tunisia,2020-08-21,2607.0,64.0
,Tunisia,2020-08-22,2738.0,68.0
,Tunisia,2020-08-23,2818.0,71.0
,Tunisia,2020-08-24,2893.0,71.0
,Tunisia,2020-08-25,3069.0,71.0
,Tunisia,2020-08-26,3206.0,71.0
,Tunisia,2020-08-27,3323.0,73.0
,Tunisia,2020-08-28,3461.0,74.0
,Tunisia,2020-08-29,3572.0,76.0
,Tunisia,2020-08-30,3685.0,76.0
,Tunisia,2020-08-31,3803.0,77.0
,Tunisia,2020-09-01,3963.0,80.0
,Tunisia,2020-09-02,4196.0,81.0
,Tunisia,2020-09-03,4394.0,84.0
,Tunisia,2020-09-04,4542.0,87.0
,Tunisia,2020-09-05,4776.0,93.0
,Tunisia,2020-09-06,5041.0,93.0
,Tunisia,2020-09-07,5124.0,94.0
,Tunisia,2020-09-08,5417.0,96.0
,Tunisia,2020-09-09,5417.0,96.0
,Tunisia,2020-09-10,5882.0,99.0
,Tunisia,2020-09-11,6259.0,103.0
,Tunisia,2020-09-12,6635.0,107.0
,Tunisia,2020-09-13,6635.0,107.0
,Tunisia,2020-09-14,7382.0,117.0
,Tunisia,2020-09-15,7623.0,123.0
,Tunisia,2020-09-16,8100.0,129.0
,Tunisia,2020-09-17,8570.0,133.0
,Tunisia,2020-09-18,8570.0,133.0
,Tunisia,2020-09-19,9110.0,138.0
,Tunisia,2020-09-20,10732.0,159.0
,Tunisia,2020-09-21,11260.0,164.0
,Tunisia,2020-09-22,11260.0,164.0
,Tunisia,2020-09-23,12479.0,174.0
,Tunisia,2020-09-24,13305.0,180.0
,Tunisia,2020-09-25,14392.0,191.0
,Tunisia,2020-09-26,14392.0,191.0
,Tunisia,2020-09-27,16114.0,214.0
,Tunisia,2020-09-28,16114.0,214.0
,Tunisia,2020-09-29,17405.0,246.0
,Tunisia,2020-09-30,18413.0,265.0
,Tunisia,2020-10-01,18413.0,265.0
,Tunisia,2020-10-02,19721.0,271.0
,Tunisia,2020-10-03,20944.0,276.0
,Tunisia,2020-10-04,22230.0,321.0
,Tunisia,2020-10-05,22230.0,321.0
,Tunisia,2020-10-06,22230.0,321.0
,Tunisia,2020-10-07,24542.0,364.0
,Tunisia,2020-10-08,26899.0,409.0
,Tunisia,2020-10-09,26899.0,409.0
,Tunisia,2020-10-10,31259.0,456.0
,Tunisia,2020-10-11,32556.0,478.0
,Tunisia,2020-10-12,32556.0,478.0
,Tunisia,2020-10-13,32556.0,478.0
,Tunisia,2020-10-14,34790.0,512.0
,Turkey,2020-01-22,0.0,0.0
,Turkey,2020-01-23,0.0,0.0
,Turkey,2020-01-24,0.0,0.0
,Turkey,2020-01-25,0.0,0.0
,Turkey,2020-01-26,0.0,0.0
,Turkey,2020-01-27,0.0,0.0
,Turkey,2020-01-28,0.0,0.0
,Turkey,2020-01-29,0.0,0.0
,Turkey,2020-01-30,0.0,0.0
,Turkey,2020-01-31,0.0,0.0
,Turkey,2020-02-01,0.0,0.0
,Turkey,2020-02-02,0.0,0.0
,Turkey,2020-02-03,0.0,0.0
,Turkey,2020-02-04,0.0,0.0
,Turkey,2020-02-05,0.0,0.0
,Turkey,2020-02-06,0.0,0.0
,Turkey,2020-02-07,0.0,0.0
,Turkey,2020-02-08,0.0,0.0
,Turkey,2020-02-09,0.0,0.0
,Turkey,2020-02-10,0.0,0.0
,Turkey,2020-02-11,0.0,0.0
,Turkey,2020-02-12,0.0,0.0
,Turkey,2020-02-13,0.0,0.0
,Turkey,2020-02-14,0.0,0.0
,Turkey,2020-02-15,0.0,0.0
,Turkey,2020-02-16,0.0,0.0
,Turkey,2020-02-17,0.0,0.0
,Turkey,2020-02-18,0.0,0.0
,Turkey,2020-02-19,0.0,0.0
,Turkey,2020-02-20,0.0,0.0
,Turkey,2020-02-21,0.0,0.0
,Turkey,2020-02-22,0.0,0.0
,Turkey,2020-02-23,0.0,0.0
,Turkey,2020-02-24,0.0,0.0
,Turkey,2020-02-25,0.0,0.0
,Turkey,2020-02-26,0.0,0.0
,Turkey,2020-02-27,0.0,0.0
,Turkey,2020-02-28,0.0,0.0
,Turkey,2020-02-29,0.0,0.0
,Turkey,2020-03-01,0.0,0.0
,Turkey,2020-03-02,0.0,0.0
,Turkey,2020-03-03,0.0,0.0
,Turkey,2020-03-04,0.0,0.0
,Turkey,2020-03-05,0.0,0.0
,Turkey,2020-03-06,0.0,0.0
,Turkey,2020-03-07,0.0,0.0
,Turkey,2020-03-08,0.0,0.0
,Turkey,2020-03-09,0.0,0.0
,Turkey,2020-03-10,0.0,0.0
,Turkey,2020-03-11,1.0,0.0
,Turkey,2020-03-12,1.0,0.0
,Turkey,2020-03-13,5.0,0.0
,Turkey,2020-03-14,5.0,0.0
,Turkey,2020-03-15,6.0,0.0
,Turkey,2020-03-16,18.0,0.0
,Turkey,2020-03-17,47.0,1.0
,Turkey,2020-03-18,98.0,1.0
,Turkey,2020-03-19,192.0,3.0
,Turkey,2020-03-20,359.0,4.0
,Turkey,2020-03-21,670.0,9.0
,Turkey,2020-03-22,1236.0,30.0
,Turkey,2020-03-23,1529.0,37.0
,Turkey,2020-03-24,1872.0,44.0
,Turkey,2020-03-25,2433.0,59.0
,Turkey,2020-03-26,3629.0,75.0
,Turkey,2020-03-27,5698.0,92.0
,Turkey,2020-03-28,7402.0,108.0
,Turkey,2020-03-29,9217.0,131.0
,Turkey,2020-03-30,10827.0,168.0
,Turkey,2020-03-31,13531.0,214.0
,Turkey,2020-04-01,15679.0,277.0
,Turkey,2020-04-02,18135.0,356.0
,Turkey,2020-04-03,20921.0,425.0
,Turkey,2020-04-04,23934.0,501.0
